entry,name,signature,status,chunk
"180007750","FUN_180007750","undefined __fastcall FUN_180007750(void * param_1)","OK","PA19.dll.decompiled.part-0001.c"
"180007790","FUN_180007790","undefined4 __fastcall FUN_180007790(char * param_1, LPBYTE param_2, DWORD param_3)","OK","PA19.dll.decompiled.part-0001.c"
"1800079b0","FUN_1800079b0","int * __fastcall FUN_1800079b0(int param_1, int * param_2)","OK","PA19.dll.decompiled.part-0001.c"
"1800079d0","FUN_1800079d0","int * __fastcall FUN_1800079d0(HKEY param_1, BYTE * param_2, int param_3, int * param_4)","OK","PA19.dll.decompiled.part-0001.c"
"180007b90","FUN_180007b90","undefined __fastcall FUN_180007b90(int param_1)","OK","PA19.dll.decompiled.part-0001.c"
"180007c40","FUN_180007c40","undefined8 __fastcall FUN_180007c40(longlong param_1, int param_2)","OK","PA19.dll.decompiled.part-0001.c"
"180008180","FUN_180008180","undefined8 __fastcall FUN_180008180(longlong param_1)","OK","PA19.dll.decompiled.part-0001.c"
"180008210","FUN_180008210","undefined8 __fastcall FUN_180008210(undefined4 param_1)","OK","PA19.dll.decompiled.part-0001.c"
"180008290","FUN_180008290","undefined8 __fastcall FUN_180008290(void * param_1, void * param_2, uint param_3, undefined8 param_4, uint param_5, longlong * param_6)","OK","PA19.dll.decompiled.part-0001.c"
"180008400","FUN_180008400","undefined8 __fastcall FUN_180008400(undefined4 param_1)","OK","PA19.dll.decompiled.part-0001.c"
"180008470","FUN_180008470","undefined8 __fastcall FUN_180008470(undefined4 * param_1)","OK","PA19.dll.decompiled.part-0001.c"
"1800086a0","FUN_1800086a0","undefined __fastcall FUN_1800086a0(longlong param_1)","OK","PA19.dll.decompiled.part-0001.c"
"1800086f0","FUN_1800086f0","longlong * __fastcall FUN_1800086f0(longlong param_1, int * param_2, int param_3)","OK","PA19.dll.decompiled.part-0001.c"
"1800087a0","FUN_1800087a0","double __fastcall FUN_1800087a0(void)","OK","PA19.dll.decompiled.part-0001.c"
